schema_version	rds_id	canonical_symbol	symbol_hgnc_current	reference_class	hgnc_id	ensembl_id_stable	chromosome	gene_type	sub_mito_localization	mapped_feature	measured	test_eligible
mitochondrial_reference_inventory_v1	astrocytes	BIK	BIK	core_mito_protein	HGNC:1051	ENSG00000100290	chr22	protein_coding	MOM	BIK	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	BLOC1S1	BLOC1S1	core_mito_protein	HGNC:4200	ENSG00000135441	chr12	protein_coding	unknown	BLOC1S1	TRUE	FALSE
mitochondrial_reference_inventory_v1	astrocytes	BNIP3	BNIP3	core_mito_protein	HGNC:1084	ENSG00000176171	chr10	protein_coding	MOM	BNIP3	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	BNIP3L	BNIP3L	core_mito_protein	HGNC:1085	ENSG00000104765	chr8	protein_coding	MOM	BNIP3L	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	BOK	BOK	core_mito_protein	HGNC:1087	ENSG00000176720	chr2	protein_coding	MOM	BOK	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	BOLA1	BOLA1	core_mito_protein	HGNC:24263	ENSG00000178096	chr1	protein_coding	Matrix	BOLA1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	BOLA3	BOLA3	core_mito_protein	HGNC:24415	ENSG00000163170	chr2	protein_coding	Matrix	BOLA3	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	BPHL	BPHL	core_mito_protein	HGNC:1094	ENSG00000137274	chr6	protein_coding	Matrix	BPHL	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	C12orf65	MTRFR	core_mito_protein	HGNC:26784	ENSG00000130921	chr12	protein_coding	Matrix	C12orf65	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	C15orf48	COXFA4L3	core_mito_protein	HGNC:29898	ENSG00000166920	chr15	protein_coding	Membrane	C15orf48	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	C15orf61	C15orf61	core_mito_protein	HGNC:34453	ENSG00000189227	chr15	protein_coding	Matrix	C15orf61	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	C16orf91	UQCC4	core_mito_protein	HGNC:27558	ENSG00000174109	chr16	protein_coding	IMS	C16orf91	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	C1QBP	C1QBP	core_mito_protein	HGNC:1243	ENSG00000108561	chr17	protein_coding	Matrix	C1QBP	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	C2orf69	C2orf69	core_mito_protein	HGNC:26799	ENSG00000178074	chr2	protein_coding	Matrix	C2orf69	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	C3orf33	MISO1	core_mito_protein	HGNC:26434	ENSG00000174928	chr3	protein_coding	Matrix	C3orf33	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	C5orf63	C5orf63	core_mito_protein	HGNC:40051	ENSG00000164241	chr5	protein_coding	Matrix	C5orf63	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	C6orf136	C6orf136	core_mito_protein	HGNC:21301	ENSG00000204564	chr6	protein_coding	Matrix	C6orf136	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	C8orf82	C8orf82	core_mito_protein	HGNC:33826	ENSG00000213563	chr8	protein_coding	Matrix	C8orf82	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CA5A	CA5A	core_mito_protein	HGNC:1377	ENSG00000174990	chr16	protein_coding	Matrix	CA5A	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CA5B	CA5B	core_mito_protein	HGNC:1378	ENSG00000169239	chrX	protein_coding	Matrix	CA5B	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CARS2	CARS2	core_mito_protein	HGNC:25695	ENSG00000134905	chr13	protein_coding	Matrix	CARS2	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CASP3	CASP3	core_mito_protein	HGNC:1504	ENSG00000164305	chr4	protein_coding	IMS	CASP3	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CASP8	CASP8	core_mito_protein	HGNC:1509	ENSG00000064012	chr2	protein_coding	MOM	CASP8	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CASP9	CASP9	core_mito_protein	HGNC:1511	ENSG00000132906	chr1	protein_coding	IMS	CASP9	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CAT	CAT	core_mito_protein	HGNC:1516	ENSG00000121691	chr11	protein_coding	IMS	CAT	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CBR3	CBR3	core_mito_protein	HGNC:1549	ENSG00000159231	chr21	protein_coding	Matrix	CBR3	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CBR4	CBR4	core_mito_protein	HGNC:25891	ENSG00000145439	chr4	protein_coding	Matrix	CBR4	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CCDC127	CCDC127	core_mito_protein	HGNC:30520	ENSG00000164366	chr5	protein_coding	Membrane	CCDC127	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CCDC51	CCDC51	core_mito_protein	HGNC:25714	ENSG00000164051	chr3	protein_coding	MIM	CCDC51	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CCDC58	MIX23	core_mito_protein	HGNC:31136	ENSG00000160124	chr3	protein_coding	IMS	CCDC58	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CCDC90B	CCDC90B	core_mito_protein	HGNC:28108	ENSG00000137500	chr11	protein_coding	MIM	CCDC90B	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CDK5RAP1	CDK5RAP1	core_mito_protein	HGNC:15880	ENSG00000101391	chr20	protein_coding	Matrix	CDK5RAP1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CEP89	CEP89	core_mito_protein	HGNC:25907	ENSG00000121289	chr19	protein_coding	IMS	CEP89	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CHCHD1	CHCHD1	core_mito_protein	HGNC:23518	ENSG00000172586	chr10	protein_coding	MIM	CHCHD1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CHCHD10	CHCHD10	core_mito_protein	HGNC:15559	ENSG00000250479	chr22	protein_coding	IMS	CHCHD10	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CHCHD2	CHCHD2	core_mito_protein	HGNC:21645	ENSG00000106153	chr7	protein_coding	IMS	CHCHD2	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CHCHD3	CHCHD3	core_mito_protein	HGNC:21906	ENSG00000106554	chr7	protein_coding	MIM	CHCHD3	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CHCHD4	CHCHD4	core_mito_protein	HGNC:26467	ENSG00000163528	chr3	protein_coding	IMS	CHCHD4	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CHCHD5	CHCHD5	core_mito_protein	HGNC:17840	ENSG00000125611	chr2	protein_coding	IMS	CHCHD5	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CHCHD6	CHCHD6	core_mito_protein	HGNC:28184	ENSG00000159685	chr3	protein_coding	MIM	CHCHD6	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CHCHD7	CHCHD7	core_mito_protein	HGNC:28314	ENSG00000170791	chr8	protein_coding	IMS	CHCHD7	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CHDH	CHDH	core_mito_protein	HGNC:24288	ENSG00000016391	chr3	protein_coding	MIM	CHDH	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CHPT1	CHPT1	core_mito_protein	HGNC:17852	ENSG00000111666	chr12	protein_coding	MIM	CHPT1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CISD1	CISD1	core_mito_protein	HGNC:30880	ENSG00000122873	chr10	protein_coding	MOM	CISD1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CISD3	CISD3	core_mito_protein	HGNC:27578	ENSG00000277972	chr17	protein_coding	Matrix	CISD3	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CKMT1A	CKMT1A	core_mito_protein	HGNC:31736	ENSG00000223572	chr15	protein_coding	MIM	CKMT1A	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CKMT1B	CKMT1B	core_mito_protein	HGNC:1995	ENSG00000237289	chr15	protein_coding	MIM	CKMT1B	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CKMT2	CKMT2	core_mito_protein	HGNC:1996	ENSG00000131730	chr5	protein_coding	MIM	CKMT2	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CLPB	CLPB	core_mito_protein	HGNC:30664	ENSG00000162129	chr11	protein_coding	IMS	CLPB	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CLPP	CLPP	core_mito_protein	HGNC:2084	ENSG00000125656	chr19	protein_coding	Matrix	CLPP	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CLPX	CLPX	core_mito_protein	HGNC:2088	ENSG00000166855	chr15	protein_coding	Matrix	CLPX	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CLYBL	CLYBL	core_mito_protein	HGNC:18355	ENSG00000125246	chr13	protein_coding	Matrix	CLYBL	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CMC1	CMC1	core_mito_protein	HGNC:28783	ENSG00000187118	chr3	protein_coding	IMS	CMC1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CMC2	CMC2	core_mito_protein	HGNC:24447	ENSG00000103121	chr16	protein_coding	IMS	CMC2	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CMC4	CMC4	core_mito_protein	HGNC:35428	ENSG00000182712	chrX	protein_coding	IMS	CMC4;MTCP1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CMPK2	CMPK2	core_mito_protein	HGNC:27015	ENSG00000134326	chr2	protein_coding	Matrix	CMPK2	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COA1	COA1	core_mito_protein	HGNC:21868	ENSG00000106603	chr7	protein_coding	MIM	COA1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COA3	COA3	core_mito_protein	HGNC:24990	ENSG00000183978	chr17	protein_coding	MIM	COA3	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COA4	COA4	core_mito_protein	HGNC:24604	ENSG00000181924	chr11	protein_coding	IMS	COA4	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COA5	COA5	core_mito_protein	HGNC:33848	ENSG00000183513	chr2	protein_coding	IMS	COA5	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COA6	COA6	core_mito_protein	HGNC:18025	ENSG00000168275	chr1	protein_coding	IMS	COA6	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COA7	COA7	core_mito_protein	HGNC:25716	ENSG00000162377	chr1	protein_coding	IMS	COA7	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COA8	COA8	core_mito_protein	HGNC:20492	ENSG00000256053	chr14	protein_coding	MIM	APOPT1	TRUE	FALSE
mitochondrial_reference_inventory_v1	astrocytes	COASY	COASY	core_mito_protein	HGNC:29932	ENSG00000068120	chr17	protein_coding	Matrix	COASY;PPAT	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COMT	COMT	core_mito_protein	HGNC:2228	ENSG00000093010	chr22	protein_coding	Membrane	COMT	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COMTD1	COMTD1	core_mito_protein	HGNC:26309	ENSG00000165644	chr10	protein_coding	Membrane	COMTD1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COQ10A	COQ10A	core_mito_protein	HGNC:26515	ENSG00000135469	chr12	protein_coding	MIM	COQ10A	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COQ10B	COQ10B	core_mito_protein	HGNC:25819	ENSG00000115520	chr2	protein_coding	MIM	COQ10B	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COQ2	COQ2	core_mito_protein	HGNC:25223	ENSG00000173085	chr4	protein_coding	MIM	COQ2	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COQ3	COQ3	core_mito_protein	HGNC:18175	ENSG00000132423	chr6	protein_coding	MIM	COQ3	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COQ4	COQ4	core_mito_protein	HGNC:19693	ENSG00000167113	chr9	protein_coding	MIM	COQ4	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COQ5	COQ5	core_mito_protein	HGNC:28722	ENSG00000110871	chr12	protein_coding	MIM	COQ5	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COQ6	COQ6	core_mito_protein	HGNC:20233	ENSG00000119723	chr14	protein_coding	MIM	COQ6	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COQ7	COQ7	core_mito_protein	HGNC:2244	ENSG00000167186	chr16	protein_coding	MIM	CLK1;COQ7	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COQ8A	COQ8A	core_mito_protein	HGNC:16812	ENSG00000163050	chr1	protein_coding	MIM	COQ8A	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COQ8B	COQ8B	core_mito_protein	HGNC:19041	ENSG00000123815	chr19	protein_coding	MIM	COQ8B	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COQ9	COQ9	core_mito_protein	HGNC:25302	ENSG00000088682	chr16	protein_coding	MIM	COQ9	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX10	COX10	core_mito_protein	HGNC:2260	ENSG00000006695	chr17	protein_coding	MIM	COX10	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX11	COX11	core_mito_protein	HGNC:2261	ENSG00000166260	chr17	protein_coding	MIM	COX11	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX14	COX14	core_mito_protein	HGNC:28216	ENSG00000178449	chr12	protein_coding	MIM	COX14	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX15	COX15	core_mito_protein	HGNC:2263	ENSG00000014919	chr10	protein_coding	MIM	COX15	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX16	COX16	core_mito_protein	HGNC:20213	ENSG00000133983	chr14	protein_coding	MIM	COX16	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX17	COX17	core_mito_protein	HGNC:2264	ENSG00000138495	chr3	protein_coding	IMS	COX17	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX18	COX18	core_mito_protein	HGNC:26801	ENSG00000163626	chr4	protein_coding	MIM	COX18	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX19	COX19	core_mito_protein	HGNC:28074	ENSG00000240230	chr7	protein_coding	IMS	COX19	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX20	COX20	core_mito_protein	HGNC:26970	ENSG00000203667	chr1	protein_coding	MIM	COX20	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX4I1	COX4I1	core_mito_protein	HGNC:2265	ENSG00000131143	chr16	protein_coding	MIM	COX4I1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX4I2	COX4I2	core_mito_protein	HGNC:16232	ENSG00000131055	chr20	protein_coding	MIM	COX4I2	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX5A	COX5A	core_mito_protein	HGNC:2267	ENSG00000178741	chr15	protein_coding	MIM	COX5A	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX5B	COX5B	core_mito_protein	HGNC:2269	ENSG00000135940	chr2	protein_coding	MIM	COX5B	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX6A1	COX6A1	core_mito_protein	HGNC:2277	ENSG00000111775	chr12	protein_coding	MIM	COX6A1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX6A2	COX6A2	core_mito_protein	HGNC:2279	ENSG00000156885	chr16	protein_coding	MIM	COX6A2	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX6B1	COX6B1	core_mito_protein	HGNC:2280	ENSG00000126267	chr19	protein_coding	MIM	COX6B1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX6B2	COX6B2	core_mito_protein	HGNC:24380	ENSG00000160471	chr19	protein_coding	MIM	COX6B2	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX6C	COX6C	core_mito_protein	HGNC:2285	ENSG00000164919	chr8	protein_coding	MIM	COX6C	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX7A1	COX7A1	core_mito_protein	HGNC:2287	ENSG00000161281	chr19	protein_coding	MIM	COX7A1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX7A2	COX7A2	core_mito_protein	HGNC:2288	ENSG00000112695	chr6	protein_coding	MIM	COX7A2	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX7A2L	COX7A2L	core_mito_protein	HGNC:2289	ENSG00000115944	chr2	protein_coding	MIM	COX7A2L	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX7B	COX7B	core_mito_protein	HGNC:2291	ENSG00000131174	chrX	protein_coding	MIM	COX7B	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX7B2	COX7B2	core_mito_protein	HGNC:24381	ENSG00000170516	chr4	protein_coding	MIM	COX7B2	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX7C	COX7C	core_mito_protein	HGNC:2292	ENSG00000127184	chr5	protein_coding	MIM	COX7C	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX8A	COX8A	core_mito_protein	HGNC:2294	ENSG00000176340	chr11	protein_coding	MIM	COX8A	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	COX8C	COX8C	core_mito_protein	HGNC:24382	ENSG00000187581	chr14	protein_coding	MIM	COX8C	TRUE	FALSE
mitochondrial_reference_inventory_v1	astrocytes	CPOX	CPOX	core_mito_protein	HGNC:2321	ENSG00000080819	chr3	protein_coding	MIM	CPO;CPOX	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CPS1	CPS1	core_mito_protein	HGNC:2323	ENSG00000021826	chr2	protein_coding	Matrix	CPS1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CPT1A	CPT1A	core_mito_protein	HGNC:2328	ENSG00000110090	chr11	protein_coding	MOM	CPT1A	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CPT1B	CPT1B	core_mito_protein	HGNC:2329	ENSG00000205560	chr22	protein_coding	MOM	CPT1B	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CPT1C	CPT1C	core_mito_protein	HGNC:18540	ENSG00000169169	chr19	protein_coding	MOM	CPT1C	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CPT2	CPT2	core_mito_protein	HGNC:2330	ENSG00000157184	chr1	protein_coding	MIM	CPT2	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CRAT	CRAT	core_mito_protein	HGNC:2342	ENSG00000095321	chr9	protein_coding	MIM	CRAT	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CRLS1	CRLS1	core_mito_protein	HGNC:16148	ENSG00000088766	chr20	protein_coding	MIM	CRLS1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CROT	CROT	core_mito_protein	HGNC:2366	ENSG00000005469	chr7	protein_coding	unknown	CROT	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CRY1	CRY1	core_mito_protein	HGNC:2384	ENSG00000008405	chr12	protein_coding	unknown	CRY1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CRYZ	CRYZ	core_mito_protein	HGNC:2419	ENSG00000116791	chr1	protein_coding	Matrix	CRYZ	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CS	CS	core_mito_protein	HGNC:2422	ENSG00000062485	chr12	protein_coding	Matrix	CS	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CSKMT	CSKMT	core_mito_protein	HGNC:33113	ENSG00000214756	chr11	protein_coding	Matrix	CSKMT	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CYB5B	CYB5B	core_mito_protein	HGNC:24374	ENSG00000103018	chr16	protein_coding	MOM	CYB5B	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CYB5R3	CYB5R3	core_mito_protein	HGNC:2873	ENSG00000100243	chr22	protein_coding	MOM	CYB5R3	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CYC1	CYC1	core_mito_protein	HGNC:2579	ENSG00000179091	chr8	protein_coding	MIM	CYC1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CYCS	CYCS	core_mito_protein	HGNC:19986	ENSG00000172115	chr7	protein_coding	IMS	CYCS	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CYP11A1	CYP11A1	core_mito_protein	HGNC:2590	ENSG00000140459	chr15	protein_coding	MIM	CYP11A1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CYP11B1	CYP11B1	core_mito_protein	HGNC:2591	ENSG00000160882	chr8	protein_coding	MIM	CPN1;CYP11B1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CYP11B2	CYP11B2	core_mito_protein	HGNC:2592	ENSG00000179142	chr8	protein_coding	MIM	CPN2;CYP11B2	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CYP24A1	CYP24A1	core_mito_protein	HGNC:2602	ENSG00000019186	chr20	protein_coding	MIM	CYP24A1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CYP27A1	CYP27A1	core_mito_protein	HGNC:2605	ENSG00000135929	chr2	protein_coding	MIM	CYP27A1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	CYP27B1	CYP27B1	core_mito_protein	HGNC:2606	ENSG00000111012	chr12	protein_coding	MIM	CYP27B1;VDR	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	D2HGDH	D2HGDH	core_mito_protein	HGNC:28358	ENSG00000180902	chr2	protein_coding	Matrix	D2HGDH	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DAP3	DAP3	core_mito_protein	HGNC:2673	ENSG00000132676	chr1	protein_coding	Matrix	DAP3	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DARS2	DARS2	core_mito_protein	HGNC:25538	ENSG00000117593	chr1	protein_coding	Matrix	DARS2	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DBI	DBI	core_mito_protein	HGNC:2690	ENSG00000155368	chr2	protein_coding	unknown	DBI	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DBT	DBT	core_mito_protein	HGNC:2698	ENSG00000137992	chr1	protein_coding	Matrix	DBT	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DCAKD	DCAKD	core_mito_protein	HGNC:26238	ENSG00000172992	chr17	protein_coding	Membrane	DCAKD	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DCXR	DCXR	core_mito_protein	HGNC:18985	ENSG00000169738	chr17	protein_coding	Matrix	DCXR	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DDX28	DDX28	core_mito_protein	HGNC:17330	ENSG00000182810	chr16	protein_coding	Matrix	DDX28	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DECR1	DECR1	core_mito_protein	HGNC:2753	ENSG00000104325	chr8	protein_coding	Matrix	DECR1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DELE1	DELE1	core_mito_protein	HGNC:28969	ENSG00000081791	chr5	protein_coding	MIM	DELE1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DGLUCY	DGLUCY	core_mito_protein	HGNC:20498	ENSG00000133943	chr14	protein_coding	Matrix	DGLUCY	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DGUOK	DGUOK	core_mito_protein	HGNC:2858	ENSG00000114956	chr2	protein_coding	Matrix	DGUOK	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DHODH	DHODH	core_mito_protein	HGNC:2867	ENSG00000102967	chr16	protein_coding	MIM	DHODH	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DHRS1	DHRS1	core_mito_protein	HGNC:16445	ENSG00000157379	chr14	protein_coding	MIM	DHRS1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DHRS2	DHRS2	core_mito_protein	HGNC:18349	ENSG00000100867	chr14	protein_coding	Matrix	DHRS2	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DHRS4	DHRS4	core_mito_protein	HGNC:16985	ENSG00000157326	chr14	protein_coding	Matrix	DHRS4	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DHRS7B	DHRS7B	core_mito_protein	HGNC:24547	ENSG00000109016	chr17	protein_coding	Membrane	DHRS7B	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DHTKD1	DHTKD1	core_mito_protein	HGNC:23537	ENSG00000181192	chr10	protein_coding	Matrix	DHTKD1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DHX30	DHX30	core_mito_protein	HGNC:16716	ENSG00000132153	chr3	protein_coding	Matrix	DHX30	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DIABLO	DIABLO	core_mito_protein	HGNC:21528	ENSG00000184047	chr12	protein_coding	IMS	DIABLO	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DLAT	DLAT	core_mito_protein	HGNC:2896	ENSG00000150768	chr11	protein_coding	Matrix	DLAT	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DLD	DLD	core_mito_protein	HGNC:2898	ENSG00000091140	chr7	protein_coding	Matrix	DLD	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DLST	DLST	core_mito_protein	HGNC:2911	ENSG00000119689	chr14	protein_coding	Matrix	DLST	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DMAC1	DMAC1	core_mito_protein	HGNC:30536	ENSG00000137038	chr9	protein_coding	MIM	DMAC1	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DMAC2	DMAC2	core_mito_protein	HGNC:25496	ENSG00000105341	chr19	protein_coding	MIM	DMAC2	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DMAC2L	DMAC2L	core_mito_protein	HGNC:18799	ENSG00000125375	chr14	protein_coding	MIM	ATP5S	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DMGDH	DMGDH	core_mito_protein	HGNC:24475	ENSG00000132837	chr5	protein_coding	Matrix	DMGDH	TRUE	TRUE
mitochondrial_reference_inventory_v1	astrocytes	DMPK	DMPK	core_mito_protein	HGNC:2933	ENSG00000104936	chr19	protein_coding	MOM	DMPK	TRUE	TRUE
