schema_version	context_id	module_id	test_id	contrast_id	contrast_order	modifier	module_order	module_role	group_1	group_2	group_3	group_4	group_1_donors	group_2_donors	group_3_donors	group_4_donors	group_1_donors_threshold50	group_2_donors_threshold50	group_3_donors_threshold50	group_4_donors_threshold50	minimum_group_donors	coverage_fraction	admitted_genes	coverage_pass	design_rank	residual_df	eligibility_status	model_status	failure_reason	estimate	robust_se	ci_low	ci_high	t_statistic	p_value_score	pc1_estimate.x	pc1_robust_se	pc1_ci_low	pc1_ci_high	pc1_p_value	q_value_score	direction	p_value_camera	q_value_camera	camera_status	primary_estimate	bootstrap_planned	bootstrap_successful	bootstrap_median	bootstrap_ci_low	bootstrap_ci_high	bootstrap_same_direction_fraction	bootstrap_valid	loo_planned	loo_successful	loo_sign_reversals	loo_largest_change_donor	loo_largest_absolute_change	loo_minimum_estimate	loo_maximum_estimate	balance_planned	balance_successful	balance_same_direction_fraction	balance_valid	threshold50_estimate	threshold50_status	threshold50_agrees	pc1_estimate.y	pc1_status	pc1_agrees	qc_adjusted_estimate	qc_adjusted_same_direction	severe_qc_exclusion_estimate	severe_qc_exclusion_status	severe_qc_same_direction	omission_units	omission_successful	omission_sign_reversals	omission_fraction_retain_half_magnitude	most_influential_omission	stability_status	nci_mean_z_pc1_correlation	pc1_reliable	donor_count_confirmatory	module_coverage_pass	score_q_pass	effect_meets_sesoi	interval_excludes_zero	interval_inside_sesoi	camera_testable	camera_direction_compatible	camera_competitive_q_support	bootstrap_direction_pass	loo_pass	pc1_correlation_pass	pc1_sensitivity_pass	threshold50_sensitivity_pass	balance_direction_pass	omission_pass	severe_qc_exclusion_pass	all_non_donor_support_rules_pass	scientific_status	permitted_sentence
phase13_gate_decisions_v1	astrocytes	mitochondrial_translation_155	astrocytes::apoe_e4_minus_e33__Male::mitochondrial_translation_155	apoe_e4_minus_e33__Male	7	apoe	3	respiration_supporting	AD__Male__e4	NCI__Male__e4	AD__Male__e33	NCI__Male__e33	25	10	28	53	24	9	25	50	10	0.935483870967742	145	TRUE	15	257	eligible	estimated		0.560430605800628	0.496206450039224	-0.416717741489615	1.53757895309087	1.12943031223461	0.259769425041827	0.447648129697847	0.405649649128753	-0.351172369700528	1.24646862909622	0.270827595659315	0.957817869647846	Up	0.438360663429123	0.944631415335757	estimated	0.560430605800628	1000	1000	0.479588473012612	-0.328533183313904	1.54004772725569	0.865	TRUE	272	272	0	10102206	0.324437160252509	0.235993445548119	0.700614531931548	1000	1000	0.757	TRUE	-0.0420974773967302	estimated	FALSE	0.447648129697847	estimated	TRUE	0.395465029755577	TRUE	-0.0114801301849349	estimated	FALSE	6	6	0	1	ribosome_assembly	evaluated	0.985229450024486	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	inconclusive	
phase13_gate_decisions_v1	astrocytes	mib_micos_inner_membrane_19	astrocytes::sex_F_minus_M__e2::mib_micos_inner_membrane_19	sex_F_minus_M__e2	1	sex	4	respiration_supporting	AD__Female__e2	NCI__Female__e2	AD__Male__e2	NCI__Male__e2	7	17	7	6	7	16	6	5	6	0.947368421052632	18	TRUE	15	257	eligible	estimated		0.535291310018995	0.732387613438353	-0.906953840140905	1.9775364601789	0.730885258293698	0.465515044377344	-0.604966785316467	1.26101857927842	-3.08821185507885	1.87827828444592	0.631817069046292	0.957817869647846	Down	0.924536349064336	0.99386472359731	estimated	0.535291310018995	1000	1000	0.415240629562997	-0.87776049115651	1.71857196453986	0.728	TRUE	272	272	0	34726040	0.326129166107344	0.209162143911651	0.806062124339221	1000	1000	0.907	TRUE	0.223070551781702	estimated	FALSE	-0.604966785316467	estimated	FALSE	0.789788267317465	TRUE	0.488691546013155	estimated	TRUE	18	18	0	0.944444444444444	gene:ATP5ME	evaluated	0.357798886771651	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	astrocytes	mib_micos_inner_membrane_19	astrocytes::sex_F_minus_M__e33::mib_micos_inner_membrane_19	sex_F_minus_M__e33	2	sex	4	respiration_supporting	AD__Female__e33	NCI__Female__e33	AD__Male__e33	NCI__Male__e33	37	45	28	53	37	44	25	50	28	0.947368421052632	18	TRUE	15	257	eligible	estimated		0.439530643376843	0.514090838632671	-0.572836312528828	1.45189759928251	0.854966885902625	0.393365789486155	0.257008278082974	0.328776940345695	-0.390431600742751	0.9044481569087	0.435104480444056	0.957817869647846	Up	0.356128278881496	0.944631415335757	estimated	0.439530643376843	1000	1000	0.436629607116537	-0.466705712884016	1.57223997404039	0.812	TRUE	272	272	0	10102206	0.285982976684679	0.153547666692165	0.530488310883425	1000	1000	0.986	TRUE	-0.194276049947627	estimated	FALSE	0.257008278082974	estimated	TRUE	0.326891355670155	TRUE	-0.0359445285633982	estimated	FALSE	18	18	0	1	gene:DNAJC11	evaluated	0.357798886771651	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	inconclusive	
phase13_gate_decisions_v1	astrocytes	mib_micos_inner_membrane_19	astrocytes::sex_F_minus_M__e4::mib_micos_inner_membrane_19	sex_F_minus_M__e4	3	sex	4	respiration_supporting	AD__Female__e4	NCI__Female__e4	AD__Male__e4	NCI__Male__e4	26	11	25	10	25	11	24	9	10	0.947368421052632	18	TRUE	15	257	eligible	estimated		-0.103925465554847	0.520148897026054	-1.12822217720314	0.920371246093449	-0.199799453866076	0.841795427413572	-0.286685764521991	0.519631825917871	-1.30996424035583	0.736592711311852	0.581626858944174	0.957817869647846	Down	0.803017694183554	0.970088489617716	estimated	-0.103925465554847	1000	1000	-0.00274301220439582	-1.06517225078881	1.01843870714029	0.502	TRUE	272	272	6	15218541	0.162949628128867	-0.266875093683714	0.0528306590284238	1000	1000	0.478	TRUE	0.0858225631111661	estimated	FALSE	-0.286685764521991	estimated	TRUE	-0.0778370398240947	TRUE	0.0834247201685046	estimated	FALSE	18	18	3	0.722222222222222	gene:SAMM50	evaluated	0.357798886771651	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	inconclusive	
phase13_gate_decisions_v1	astrocytes	mib_micos_inner_membrane_19	astrocytes::apoe_e2_minus_e33__Female::mib_micos_inner_membrane_19	apoe_e2_minus_e33__Female	4	apoe	4	respiration_supporting	AD__Female__e2	NCI__Female__e2	AD__Female__e33	NCI__Female__e33	7	17	37	45	7	16	37	44	7	0.947368421052632	18	TRUE	15	257	eligible	estimated		0.395702756717315	0.431566373091263	-0.454153927287574	1.2455594407222	0.916898955502346	0.360055195805171	0.226452317357596	0.652461802793213	-1.05839992956302	1.51130456427822	0.728820004477751	0.957817869647846	Down	0.99349804438603	0.99386472359731	estimated	0.395702756717315	1000	1000	0.350568803047018	-0.478471485463779	1.18863751413278	0.812	TRUE	272	272	0	20906079	0.230581563108745	0.16512119360857	0.476284303852208	1000	1000	0.726	TRUE	0.265449678675238	estimated	TRUE	0.226452317357596	estimated	TRUE	0.206272567281131	TRUE	0.316793220780438	estimated	TRUE	18	18	0	1	gene:ATAD3A	evaluated	0.357798886771651	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	astrocytes	mib_micos_inner_membrane_19	astrocytes::apoe_e2_minus_e33__Male::mib_micos_inner_membrane_19	apoe_e2_minus_e33__Male	5	apoe	4	respiration_supporting	AD__Male__e2	NCI__Male__e2	AD__Male__e33	NCI__Male__e33	7	6	28	53	6	5	25	50	6	0.947368421052632	18	TRUE	15	257	eligible	estimated		0.299942090075163	0.777244436055365	-1.23063679714406	1.83052097729439	0.38590445445633	0.699886688163094	1.08842738075704	1.13934263298645	-1.15520885317749	3.33206361469156	0.340317792227363	0.957817869647846	Up	0.581161750504611	0.944631415335757	estimated	0.299942090075163	1000	1000	0.361900750067912	-0.964898140437771	1.83398189322971	0.711	TRUE	272	272	0	34726040	0.325880519324047	0.0321137395604757	0.62582260939921	1000	1000	0.551	TRUE	-0.151896923054091	estimated	FALSE	1.08842738075704	estimated	TRUE	-0.256624344366178	FALSE	-0.207842853796116	estimated	FALSE	18	18	0	0.888888888888889	gene:DNAJC11	evaluated	0.357798886771651	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	inconclusive	
phase13_gate_decisions_v1	astrocytes	mib_micos_inner_membrane_19	astrocytes::apoe_e4_minus_e33__Female::mib_micos_inner_membrane_19	apoe_e4_minus_e33__Female	6	apoe	4	respiration_supporting	AD__Female__e4	NCI__Female__e4	AD__Female__e33	NCI__Female__e33	26	11	37	45	25	11	37	44	11	0.947368421052632	18	TRUE	15	257	eligible	estimated		-0.25993904985828	0.445650300967214	-1.13753033273074	0.617652233014182	-0.583280319331374	0.560216099904571	-0.279163081781937	0.375813001307896	-1.01922813552956	0.460901971965688	0.458266415845351	0.957817869647846	Down	0.501370805369359	0.944631415335757	estimated	-0.25993904985828	1000	1000	-0.258106544818497	-1.21684554646992	0.671877364619613	0.732	TRUE	272	272	0	83034844	0.179313596712024	-0.439252646570304	-0.0989143474482876	1000	1000	0.674	TRUE	-0.173916172053082	estimated	TRUE	-0.279163081781937	estimated	TRUE	-0.254756241960002	TRUE	-0.274474253313473	estimated	TRUE	18	18	0	1	gene:CHCHD3	evaluated	0.357798886771651	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	astrocytes	mib_micos_inner_membrane_19	astrocytes::apoe_e4_minus_e33__Male::mib_micos_inner_membrane_19	apoe_e4_minus_e33__Male	7	apoe	4	respiration_supporting	AD__Male__e4	NCI__Male__e4	AD__Male__e33	NCI__Male__e33	25	10	28	53	24	9	25	50	10	0.947368421052632	18	TRUE	15	257	eligible	estimated		0.283517059073411	0.586613742851983	-0.871664719156696	1.43869883730352	0.483311314349737	0.629286201007621	0.264530960823028	0.495052261842277	-0.710344515792076	1.23940643743813	0.593561641825858	0.957817869647846	Up	0.760962423298895	0.944631415335757	estimated	0.283517059073411	1000	1000	0.179356004025959	-0.858443532080973	1.2721265007942	0.631	TRUE	272	272	2	50102376	0.345716988638425	-0.0621999295650144	0.448398843381567	1000	1000	0.577	TRUE	-0.454014785111875	estimated	FALSE	0.264530960823028	estimated	TRUE	0.149972153534248	TRUE	-0.393843502045376	estimated	FALSE	18	18	0	1	gene:SAMM50	evaluated	0.357798886771651	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	inconclusive	
phase13_gate_decisions_v1	excitatory_neurons	mtdna_oxphos_13	excitatory_neurons::sex_F_minus_M__e2::mtdna_oxphos_13	sex_F_minus_M__e2	1	sex	1	direct_respiratory	AD__Female__e2	NCI__Female__e2	AD__Male__e2	NCI__Male__e2	8	17	7	6	8	17	7	6	6	1	13	TRUE	15	260	eligible	estimated		0.715711532311683	0.792983666260395	-0.84577639709621	2.27719946171958	0.902555201025619	0.367597394839206	0.701464772197726	0.788845616737398	-0.851874799739044	2.2548043441345	0.374701748423605	0.957817869647846	Up	0.3407586876243	0.944631415335757	estimated	0.715711532311683	1000	1000	0.69474858226299	-0.505576995316665	1.92485369315642	0.85	TRUE	275	275	0	50102114	0.351067888745288	0.364643643566394	1.0368583256132	1000	1000	0.974	TRUE	0.68496566184906	estimated	TRUE	0.701464772197726	estimated	TRUE	0.227344988319269	TRUE	0.69960474026333	estimated	TRUE	13	13	0	1	gene:MT-ATP8	evaluated	0.997140688491182	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	excitatory_neurons	mtdna_oxphos_13	excitatory_neurons::sex_F_minus_M__e33::mtdna_oxphos_13	sex_F_minus_M__e33	2	sex	1	direct_respiratory	AD__Female__e33	NCI__Female__e33	AD__Male__e33	NCI__Male__e33	37	45	28	53	37	45	28	53	28	1	13	TRUE	15	260	eligible	estimated		0.299660756154623	0.32347521421956	-0.337303993508472	0.936625505817717	0.926379342162602	0.355107961033229	0.292908519800647	0.326790032834571	-0.350583538652964	0.936400578254257	0.370910878541618	0.957817869647846	Up	0.392105938360907	0.944631415335757	estimated	0.299660756154623	1000	1000	0.291457724643999	-0.348782246263676	0.907813793840319	0.79	TRUE	275	275	0	83984043	0.0794183065744182	0.223584386681797	0.379079062729041	1000	1000	0.937	TRUE	0.300681527359615	estimated	TRUE	0.292908519800647	estimated	TRUE	0.075182433944301	TRUE	0.273957669946259	estimated	TRUE	13	13	0	1	gene:MT-ATP8	evaluated	0.997140688491182	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	excitatory_neurons	mtdna_oxphos_13	excitatory_neurons::sex_F_minus_M__e4::mtdna_oxphos_13	sex_F_minus_M__e4	3	sex	1	direct_respiratory	AD__Female__e4	NCI__Female__e4	AD__Male__e4	NCI__Male__e4	26	11	27	10	25	11	27	10	10	1	13	TRUE	15	260	eligible	estimated		-0.336493086121122	0.51947300935988	-1.35940297478746	0.686416802545217	-0.647758555417086	0.517712695438018	-0.304506320431902	0.538575182541119	-1.3650308714388	0.756018230574997	0.572294448675914	0.957817869647846	Down	0.286052151141212	0.928715301675688	estimated	-0.336493086121122	1000	1000	-0.359278055207686	-1.36085051882223	0.61822272099115	0.762	TRUE	275	275	0	10100862	0.236299051480685	-0.494000670459592	-0.100194034640437	1000	1000	0.845	TRUE	-0.391331432124721	estimated	TRUE	-0.304506320431902	estimated	TRUE	-0.279348434190749	TRUE	-0.391042099392674	estimated	TRUE	13	13	0	1	gene:MT-ND6	evaluated	0.997140688491182	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	excitatory_neurons	mtdna_oxphos_13	excitatory_neurons::apoe_e2_minus_e33__Female::mtdna_oxphos_13	apoe_e2_minus_e33__Female	4	apoe	1	direct_respiratory	AD__Female__e2	NCI__Female__e2	AD__Female__e33	NCI__Female__e33	8	17	37	45	8	17	37	45	8	1	13	TRUE	15	260	eligible	estimated		-0.365456631410531	0.394571738233436	-1.14241967964397	0.411506416822904	-0.926210866106989	0.355195325482813	-0.35858853504012	0.392268370328323	-1.13101595242282	0.413838882342581	0.361489801080037	0.957817869647846	Down	0.287474726103966	0.928715301675688	estimated	-0.365456631410531	1000	1000	-0.358389985414479	-1.03626937530443	0.367420293760215	0.823	TRUE	275	275	0	09650662	0.141500753866797	-0.506190147999608	-0.223955877543733	1000	1000	0.777	TRUE	-0.369973650979322	estimated	TRUE	-0.35858853504012	estimated	TRUE	0.0226957368568403	FALSE	-0.379079486789354	estimated	TRUE	13	13	0	1	gene:MT-ATP6	evaluated	0.997140688491182	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	excitatory_neurons	mtdna_oxphos_13	excitatory_neurons::apoe_e2_minus_e33__Male::mtdna_oxphos_13	apoe_e2_minus_e33__Male	5	apoe	1	direct_respiratory	AD__Male__e2	NCI__Male__e2	AD__Male__e33	NCI__Male__e33	7	6	28	53	7	6	28	53	6	1	13	TRUE	15	260	eligible	estimated		-0.781507407567591	0.766867596316583	-2.29156940007927	0.728554584944091	-1.01909040272574	0.309107375794444	-0.767144787437199	0.764411455201187	-2.27237031878607	0.738080743911669	0.316516233323553	0.957817869647846	Down	0.242468536308491	0.928715301675688	estimated	-0.781507407567591	1000	1000	-0.748545842756788	-2.02731090860753	0.408653743708795	0.882	TRUE	275	275	0	50102114	0.348101169544674	-1.09981127476835	-0.433406238022917	1000	1000	0.92	TRUE	-0.754257785468766	estimated	TRUE	-0.767144787437199	estimated	TRUE	-0.129466817518128	TRUE	-0.804726557106425	estimated	TRUE	13	13	0	1	gene:MT-ATP8	evaluated	0.997140688491182	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	excitatory_neurons	mtdna_oxphos_13	excitatory_neurons::apoe_e4_minus_e33__Female::mtdna_oxphos_13	apoe_e4_minus_e33__Female	6	apoe	1	direct_respiratory	AD__Female__e4	NCI__Female__e4	AD__Female__e33	NCI__Female__e33	26	11	37	45	25	11	37	45	11	1	13	TRUE	15	260	eligible	estimated		-0.555262742593462	0.369807620600639	-1.28346202378941	0.172936538602492	-1.50149080673786	0.134442121765228	-0.550620418692246	0.380487301257382	-1.2998493794957	0.198608542111205	0.149060819681923	0.957817869647846	Down	0.09206556710506	0.756043206083282	estimated	-0.555262742593462	1000	1000	-0.54607787854582	-1.25713984533564	0.110409897306829	0.94	TRUE	275	275	0	83034844	0.136367965826736	-0.691630708420198	-0.468677805326585	1000	1000	0.929	TRUE	-0.608306723280942	estimated	TRUE	-0.550620418692246	estimated	TRUE	-0.236169096653639	TRUE	-0.625474632980781	estimated	TRUE	13	13	0	1	gene:MT-ATP8	evaluated	0.997140688491182	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	excitatory_neurons	mtdna_oxphos_13	excitatory_neurons::apoe_e4_minus_e33__Male::mtdna_oxphos_13	apoe_e4_minus_e33__Male	7	apoe	1	direct_respiratory	AD__Male__e4	NCI__Male__e4	AD__Male__e33	NCI__Male__e33	27	10	28	53	27	10	28	53	10	1	13	TRUE	15	260	eligible	estimated		0.0808910996822834	0.485834919522252	-0.875781017029059	1.03756321639363	0.166499146997972	0.867893562267483	0.0467944215403031	0.501263388505078	-0.940258356351033	1.03384719943164	0.925695054144935	0.957817869647846	Up	0.871551357066086	0.970903271611309	estimated	0.0808910996822834	1000	1000	0.0612697563122113	-0.733842451057323	1.03262789497544	0.549	TRUE	275	275	2	10100862	0.241460345046747	-0.160569245364464	0.237498687732568	1000	1000	0.575	TRUE	0.0837062362033949	estimated	TRUE	0.0467944215403031	estimated	TRUE	0.11836177148141	TRUE	0.0395251363581525	estimated	TRUE	13	13	0	0.923076923076923	gene:MT-ND6	evaluated	0.997140688491182	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	excitatory_neurons	nuclear_oxphos_structural_86	excitatory_neurons::sex_F_minus_M__e2::nuclear_oxphos_structural_86	sex_F_minus_M__e2	1	sex	2	direct_respiratory	AD__Female__e2	NCI__Female__e2	AD__Male__e2	NCI__Male__e2	8	17	7	6	8	17	7	6	6	0.941860465116279	81	TRUE	15	260	eligible	estimated		0.424965677831021	1.10101144816081	-1.74306899878546	2.5930003544475	0.38597752869955	0.699828952487608	0.484685272795428	1.08206457377468	-1.64604054499744	2.6154110905883	0.654579326231419	0.957817869647846	Up	0.52090768065932	0.944631415335757	estimated	0.424965677831021	1000	1000	0.321258455100823	-1.3834841534041	2.31997775906844	0.642	TRUE	275	275	2	34726040	0.498312632716559	-0.0733469548855377	0.699676496399226	1000	1000	0.713	TRUE	0.371971290970206	estimated	TRUE	0.484685272795428	estimated	TRUE	0.439564173377659	TRUE	0.371377539102901	estimated	TRUE	5	5	0	1	complex_I	evaluated	0.99603805157347	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	excitatory_neurons	nuclear_oxphos_structural_86	excitatory_neurons::sex_F_minus_M__e33::nuclear_oxphos_structural_86	sex_F_minus_M__e33	2	sex	2	direct_respiratory	AD__Female__e33	NCI__Female__e33	AD__Male__e33	NCI__Male__e33	37	45	28	53	37	45	28	53	28	0.941860465116279	81	TRUE	15	260	eligible	estimated		-0.133572033487571	0.298315768686567	-0.720994564083743	0.453850497108601	-0.447753848466226	0.654703692184771	-0.139295340356956	0.300467663293382	-0.730955231187477	0.452364550473565	0.64332571434908	0.957817869647846	Down	0.662025386650148	0.944631415335757	estimated	-0.133572033487571	1000	1000	-0.127878317883968	-0.744712436902684	0.438074422651515	0.675	TRUE	275	275	1	10101327	0.137709591679544	-0.195707872482139	0.00413755819197331	1000	1000	0.797	TRUE	-0.146787241496931	estimated	TRUE	-0.139295340356956	estimated	TRUE	-0.106769597151468	TRUE	-0.129314651719737	estimated	TRUE	5	5	0	1	complex_IV	evaluated	0.99603805157347	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	excitatory_neurons	nuclear_oxphos_structural_86	excitatory_neurons::sex_F_minus_M__e4::nuclear_oxphos_structural_86	sex_F_minus_M__e4	3	sex	2	direct_respiratory	AD__Female__e4	NCI__Female__e4	AD__Male__e4	NCI__Male__e4	26	11	27	10	25	11	27	10	10	0.941860465116279	81	TRUE	15	260	eligible	estimated		-0.0901597278687424	0.598515515136763	-1.26871458620111	1.08839513046363	-0.150638915096697	0.880377363264116	-0.0370306083793964	0.602924444299072	-1.22426722140796	1.15020600464917	0.951073245804588	0.957817869647846	Down	0.872551803756953	0.970903271611309	estimated	-0.0901597278687424	1000	1000	-0.075995938642458	-1.13095593225253	0.980429185001821	0.561	TRUE	275	275	7	10260309	0.285340662553749	-0.375500390422491	0.102900459217459	1000	1000	0.606	TRUE	0.0351611015304528	estimated	FALSE	-0.0370306083793964	estimated	FALSE	0.0131013485589577	FALSE	0.0321823565256976	estimated	FALSE	5	5	0	0.8	complex_II	evaluated	0.99603805157347	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	inconclusive	
phase13_gate_decisions_v1	excitatory_neurons	nuclear_oxphos_structural_86	excitatory_neurons::apoe_e2_minus_e33__Female::nuclear_oxphos_structural_86	apoe_e2_minus_e33__Female	4	apoe	2	direct_respiratory	AD__Female__e2	NCI__Female__e2	AD__Female__e33	NCI__Female__e33	8	17	37	45	8	17	37	45	8	0.941860465116279	81	TRUE	15	260	eligible	estimated		0.10016789928897	0.804828217985297	-1.48464349229678	1.68497929087472	0.12445873175237	0.901048241882958	0.0712955564950531	0.782927212562174	-1.47038990820827	1.61298102119838	0.927512795466801	0.957817869647846	Up	0.942789889018004	0.99386472359731	estimated	0.10016789928897	1000	1000	0.0650431195529857	-1.19226505455907	1.52238042542518	0.546	TRUE	275	275	4	21189544	0.463234139085869	-0.363066239796899	0.348820987497597	1000	1000	0.588	TRUE	0.0943589542482894	estimated	TRUE	0.0712955564950531	estimated	TRUE	0.0542716677752858	TRUE	0.0946146585543742	estimated	TRUE	5	5	0	0.8	complex_I	evaluated	0.99603805157347	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	excitatory_neurons	nuclear_oxphos_structural_86	excitatory_neurons::apoe_e2_minus_e33__Male::nuclear_oxphos_structural_86	apoe_e2_minus_e33__Male	5	apoe	2	direct_respiratory	AD__Male__e2	NCI__Male__e2	AD__Male__e33	NCI__Male__e33	7	6	28	53	7	6	28	53	6	0.941860465116279	81	TRUE	15	260	eligible	estimated		-0.458369812029622	0.801101831201889	-2.03584346359604	1.11910383953679	-0.572174215782197	0.567698336397306	-0.552685056657331	0.800139156767476	-2.12826307711148	1.02289296379681	0.49034754496677	0.957817869647846	Down	0.431149274219908	0.944631415335757	estimated	-0.458369812029622	1000	1000	-0.399700453784967	-1.80903637829071	0.891447659072134	0.729	TRUE	275	275	1	34726040	0.490430772429496	-0.731409156822131	0.0320609603998735	1000	1000	0.734	TRUE	-0.424399578218847	estimated	TRUE	-0.552685056657331	estimated	TRUE	-0.492062102753841	TRUE	-0.406077532268264	estimated	TRUE	5	5	0	1	complex_II	evaluated	0.99603805157347	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	excitatory_neurons	nuclear_oxphos_structural_86	excitatory_neurons::apoe_e4_minus_e33__Female::nuclear_oxphos_structural_86	apoe_e4_minus_e33__Female	6	apoe	2	direct_respiratory	AD__Female__e4	NCI__Female__e4	AD__Female__e33	NCI__Female__e33	26	11	37	45	25	11	37	45	11	0.941860465116279	81	TRUE	15	260	eligible	estimated		0.0494324133428119	0.354992013458192	-0.649593011310953	0.748457837996576	0.139249367503401	0.889360898472193	0.0890526587259607	0.357573526730921	-0.615056101167206	0.793161418619128	0.803520952407592	0.957817869647846	Up	0.703106225733463	0.944631415335757	estimated	0.0494324133428119	1000	1000	0.0618526789488178	-0.684150718551933	0.765442119582978	0.563	TRUE	275	275	6	21159840	0.130016145039325	-0.0727266945492498	0.179448558382136	1000	1000	0.623	TRUE	0.179448558382136	estimated	TRUE	0.0890526587259607	estimated	TRUE	0.231043202668732	TRUE	0.182627760124713	estimated	TRUE	5	5	0	1	complex_II	evaluated	0.99603805157347	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
